Date, Open, High, Low, Close, Volume
08/13/24, 260.13, 261.68, 259.27, 260.13, 12005750
08/12/24, 260.50, 261.60, 259.24, 259.89, 26769520
08/09/24, 259.17, 261.52, 259.01, 259.76, 7228127
08/08/24, 258.13, 260.445, 257.92, 259.83, 8223667
08/07/24, 259.66, 262.03, 256.31, 256.52, 12908580
08/06/24, 256.50, 260.49, 255.77, 258.26, 21586820
08/05/24, 261.45, 262.92, 254.51, 256.44, 9631322
08/02/24, 263.83, 267.96, 262.88, 266.58, 7017857
08/01/24, 266.33, 267.00, 264.18, 265.93, 7269671
07/31/24, 264.54, 266.36, 264.25, 265.67, 7642547
07/30/24, 263.23, 264.30, 261.01, 263.10, 5941775
07/29/24, 260.32, 262.705, 258.58, 261.60, 6068109
07/26/24, 255.59, 261.20, 255.59, 259.46, 7062213
07/25/24, 255.39, 258.22, 252.70, 253.74, 8573282
07/24/24, 256.07, 257.20, 253.13, 254.17, 13065890
07/23/24, 267.53, 267.70, 263.86, 264.79, 8109209
07/22/24, 267.23, 268.40, 265.02, 267.71, 5313610
07/19/24, 270.32, 270.95, 264.31, 265.46, 6839933
07/18/24, 272.29, 273.62, 268.555, 269.15, 5550804
07/17/24, 268.44, 272.91, 268.24, 272.70, 5324662
07/16/24, 268.52, 270.21, 267.37, 269.25, 7869921
07/15/24, 265.67, 269.24, 265.25, 268.45, 6845211
07/12/24, 264.34, 267.395, 263.66, 265.74, 6627767
07/11/24, 262.13, 263.63, 260.76, 262.55, 8805194
07/10/24, 259.12, 263.48, 258.51, 263.00, 9635466
07/09/24, 267.00, 267.55, 263.92, 265.44, 6432808
07/08/24, 270.25, 271.44, 265.97, 266.40, 8561140
07/05/24, 269.00, 270.545, 268.24, 270.36, 7986435
07/03/24, 269.07, 269.75, 268.15, 268.99, 5017760
07/02/24, 263.24, 268.23, 262.40, 268.23, 8697811
07/01/24, 263.79, 265.77, 261.30, 263.24, 7955766
06/28/24, 267.20, 268.60, 261.25, 262.47, 13957270
06/27/24, 268.51, 270.59, 266.50, 266.59, 10529080
06/26/24, 272.91, 274.46, 271.75, 273.60, 12171990
06/25/24, 276.85, 277.9291, 273.53, 273.53, 19897650
06/24/24, 275.32, 280.39, 275.27, 276.30, 24149631
06/21/24, 277.17, 277.54, 274.58, 275.22, 14790150
06/20/24, 273.19, 278.04, 273.10, 276.82, 10164360
06/18/24, 271.30, 273.90, 271.30, 273.62, 6707460
06/17/24, 269.00, 271.83, 269.00, 271.17, 9258209
06/14/24, 270.10, 271.55, 269.27, 270.66, 8537260
06/13/24, 270.32, 271.855, 269.316, 271.19, 7361158
06/12/24, 276.77, 277.60, 269.90, 270.32, 7536636
06/11/24, 274.54, 274.86, 272.22, 274.67, 6244586
06/10/24, 278.14, 278.56, 273.38, 275.04, 5214002
06/07/24, 277.71, 280.335, 276.86, 278.67, 4515795
06/06/24, 274.80, 277.15, 274.08, 277.04, 4862378
06/05/24, 273.53, 274.93, 272.02, 274.50, 5368674
06/04/24, 269.63, 272.99, 269.31, 272.42, 4188515
06/03/24, 273.09, 273.13, 268.06, 270.38, 4838782
05/31/24, 271.44, 272.76, 269.01, 272.46, 8909985
05/30/24, 268.70, 271.64, 268.31, 271.30, 4903071
05/29/24, 269.00, 271.14, 268.26, 268.86, 5469713
05/28/24, 274.23, 274.462, 270.23, 270.98, 6212455
05/24/24, 275.01, 275.24, 273.35, 274.49, 4339967
05/23/24, 275.24, 277.44, 273.0343, 274.23, 6115917
05/22/24, 275.53, 278.08, 275.12, 275.58, 4202492
05/21/24, 278.00, 278.425, 274.88, 275.95, 6578156
05/20/24, 279.22, 280.27, 278.18, 278.54, 5460901
05/17/24, 280.05, 280.91, 278.10, 280.10, 6177831
05/16/24, 281.74, 282.38, 279.26, 279.84, 10341720
05/15/24, 277.15, 281.73, 277.07, 281.50, 21288369
05/14/24, 279.44, 279.99, 274.265, 277.74, 18526090
05/13/24, 281.46, 282.15, 279.10, 279.39, 10528400
05/10/24, 279.55, 281.03, 279.24, 280.74, 8986581
05/09/24, 276.80, 278.79, 276.395, 278.54, 8948813
05/08/24, 277.80, 278.545, 274.915, 277.19, 9029699
05/07/24, 273.72, 277.88, 272.835, 276.46, 6377080
05/06/24, 269.65, 272.78, 269.57, 272.67, 3958721
05/03/24, 269.00, 269.45, 266.50, 268.49, 3862018
05/02/24, 269.35, 269.47, 266.65, 267.61, 5061698
05/01/24, 268.15, 270.91, 266.71, 267.32, 6125360
04/30/24, 270.53, 272.08, 268.585, 268.61, 6376353
04/29/24, 272.32, 274.47, 271.09, 271.84, 4192247
04/26/24, 275.01, 276.77, 273.83, 274.52, 6840615
04/25/24, 272.97, 276.22, 270.49, 275.16, 8064621
04/24/24, 282.57, 283.00, 274.49, 275.02, 8807157
04/23/24, 274.01, 274.89, 272.71, 274.11, 6438002
04/22/24, 270.95, 273.76, 269.36, 272.33, 6463742
04/19/24, 271.47, 272.00, 268.29, 269.78, 7905368
04/18/24, 272.57, 273.15, 269.86, 271.37, 8231849
04/17/24, 273.30, 274.00, 271.50, 272.69, 5940897
04/16/24, 270.54, 274.13, 270.17, 271.35, 8237131
04/15/24, 277.89, 277.91, 270.34, 271.28, 10267490
04/12/24, 275.55, 277.00, 274.055, 275.96, 9038411
04/11/24, 274.00, 276.48, 272.18, 275.68, 8102293
04/10/24, 275.42, 276.82, 274.12, 274.48, 5276012
04/09/24, 277.63, 278.00, 273.32, 276.72, 7314306
04/08/24, 276.25, 277.98, 275.15, 277.76, 5542428
04/05/24, 276.10, 277.957, 275.03, 277.14, 4392050
04/04/24, 278.36, 279.085, 273.56, 274.00, 4018551
04/03/24, 280.48, 280.48, 276.56, 276.96, 4536847
04/02/24, 278.00, 279.33, 276.98, 278.44, 6912306
04/01/24, 280.36, 280.89, 276.79, 278.28, 5083986
03/28/24, 278.49, 279.80, 277.12, 279.08, 5844358
03/27/24, 280.25, 281.25, 276.98, 279.02, 5190674
03/26/24, 284.13, 284.13, 278.41, 280.60, 8752364
03/25/24, 283.01, 283.50, 280.04, 281.21, 8519433
03/22/24, 290.00, 290.49, 282.89, 283.26, 8744121
03/21/24, 289.97, 290.96, 287.90, 290.37, 5057559
03/20/24, 287.64, 289.87, 286.72, 289.28, 6104955
03/19/24, 286.66, 288.06, 285.25, 287.35, 6595183
03/18/24, 283.87, 286.23, 283.25, 285.05, 4095632
03/15/24, 283.55, 285.63, 282.64, 283.04, 9845181
03/14/24, 288.96, 289.0405, 284.55, 286.41, 5484511
03/13/24, 284.66, 286.10, 283.82, 285.14, 5783867
03/12/24, 281.31, 284.475, 280.29, 283.92, 7988665
03/11/24, 279.45, 280.77, 277.99, 280.56, 4614232
03/08/24, 279.00, 281.665, 278.83, 280.04, 3929002
03/07/24, 280.88, 281.17, 276.16, 278.26, 5668483
03/06/24, 280.00, 282.00, 279.31, 280.43, 4535185
03/05/24, 280.27, 280.99, 277.68, 279.38, 6228066
03/04/24, 282.81, 283.00, 278.13, 280.53, 5920308
03/01/24, 283.20, 284.91, 282.11, 283.16, 3955728
02/29/24, 285.50, 285.66, 282.18, 282.64, 6633684
02/28/24, 282.10, 286.13, 282.085, 285.63, 4358820
02/27/24, 284.17, 284.17, 281.54, 283.17, 4145383
02/26/24, 283.04, 285.35, 282.66, 284.15, 3856911
02/23/24, 284.72, 285.95, 283.50, 283.60, 5107693
02/22/24, 279.18, 284.06, 278.98, 283.75, 5100191
02/21/24, 274.63, 276.97, 273.53, 276.76, 4771105
02/20/24, 274.57, 276.84, 273.34, 275.15, 6157178
02/16/24, 280.96, 281.12, 277.87, 278.56, 6630744
02/15/24, 277.655, 281.12, 277.56, 280.98, 4834758
02/14/24, 276.47, 277.64, 274.71, 277.56, 4218350
02/13/24, 273.75, 278.00, 272.763, 275.81, 5493833
02/12/24, 276.43, 276.67, 274.24, 275.07, 3676232
02/09/24, 275.00, 277.18, 274.09, 276.43, 4618283
02/08/24, 279.54, 279.66, 275.28, 275.78, 5833409
02/07/24, 279.38, 279.54, 277.06, 279.39, 4785902
02/06/24, 274.80, 276.88, 274.03, 276.76, 4400250
02/05/24, 277.40, 278.00, 275.125, 275.58, 4899140
02/02/24, 277.61, 278.50, 275.68, 277.18, 4848891
02/01/24, 273.39, 277.19, 273.36, 277.05, 7064976
01/31/24, 277.12, 279.99, 273.18, 273.26, 6139312
01/30/24, 274.59, 278.64, 274.19, 277.15, 6548999
01/29/24, 266.97, 275.07, 266.71, 273.66, 6574480
01/26/24, 265.94, 270.8704, 265.60, 267.94, 8586548
01/25/24, 271.95, 272.78, 270.80, 272.61, 6894942
01/24/24, 272.57, 272.86, 271.075, 271.65, 5021703
01/23/24, 271.55, 271.87, 269.91, 271.26, 5882995
01/22/24, 272.24, 272.35, 270.36, 271.20, 5984272
01/19/24, 268.18, 271.15, 267.05, 270.90, 7226520
01/18/24, 267.88, 268.78, 266.415, 268.14, 6694264
01/17/24, 264.42, 267.10, 264.39, 266.63, 5118722
01/16/24, 263.52, 265.66, 262.35, 265.24, 6196414
01/12/24, 265.13, 265.55, 263.71, 264.17, 4656238
01/11/24, 265.46, 266.19, 262.40, 264.03, 5598998
01/10/24, 264.97, 265.37, 262.86, 264.56, 4355784
01/09/24, 262.00, 263.62, 261.1435, 263.33, 7055782
01/08/24, 260.94, 262.62, 259.95, 262.54, 4659030
01/05/24, 260.78, 261.4599, 258.75, 259.69, 3748636
01/04/24, 258.07, 261.04, 258.00, 259.61, 3842976
01/03/24, 258.55, 258.86, 256.86, 257.98, 4148294
01/02/24, 259.61, 260.09, 257.67, 258.87, 5470986
12/29/23, 260.57, 261.46, 259.67, 260.35, 4074872
12/28/23, 258.54, 260.97, 258.54, 260.40, 3020454
12/27/23, 259.25, 259.77, 258.31, 258.93, 4034658
12/26/23, 258.53, 259.735, 258.53, 259.16, 2085089
12/22/23, 260.00, 261.205, 258.22, 258.43, 5111707
12/21/23, 257.51, 259.99, 257.04, 259.54, 6246652
12/20/23, 260.50, 260.82, 257.08, 257.11, 7240857
12/19/23, 258.61, 260.34, 257.20, 259.99, 8731209
12/18/23, 258.70, 259.59, 257.9473, 258.37, 6041140
12/15/23, 254.51, 258.37, 254.446, 258.03, 13373950
12/14/23, 263.19, 263.25, 256.40, 258.73, 8168683
12/13/23, 259.15, 262.48, 258.69, 262.38, 4859887
12/12/23, 257.30, 259.72, 256.395, 259.56, 5946564
12/11/23, 255.00, 257.63, 255.00, 256.52, 6479312
12/08/23, 255.00, 256.04, 253.87, 255.74, 3732515
12/07/23, 254.89, 256.14, 253.50, 255.82, 3589256
12/06/23, 255.80, 256.83, 253.53, 254.29, 3874048
12/05/23, 254.19, 254.82, 252.14, 254.61, 4199094
12/04/23, 255.91, 257.385, 254.35, 254.44, 5247450
12/01/23, 255.79, 256.91, 253.90, 256.45, 3939644
11/30/23, 254.25, 256.77, 253.17, 256.68, 6874885
11/29/23, 253.92, 256.065, 253.52, 254.23, 4955093
11/28/23, 253.85, 254.15, 251.61, 252.94, 5234927
11/27/23, 254.30, 254.98, 252.52, 254.14, 5478887
11/24/23, 254.19, 254.70, 253.50, 254.30, 1640931
11/22/23, 253.00, 254.54, 252.66, 253.72, 5702542
11/21/23, 250.03, 253.34, 250.03, 252.23, 7213943
11/20/23, 249.61, 250.93, 245.60, 249.97, 8604744
11/17/23, 249.45, 250.24, 248.66, 249.56, 7238324
11/16/23, 248.59, 249.45, 247.27, 248.57, 7051607
11/15/23, 246.81, 248.24, 245.34, 248.11, 13258890
11/14/23, 246.17, 247.93, 245.58, 246.94, 14092030
11/13/23, 245.00, 245.68, 244.11, 244.67, 4088661
11/10/23, 243.98, 245.27, 241.97, 245.25, 4094940
11/09/23, 244.33, 244.48, 240.97, 241.64, 4866610
11/08/23, 243.49, 244.75, 242.80, 243.91, 5117726
11/07/23, 243.41, 245.07, 243.38, 244.77, 4219744
11/06/23, 244.00, 244.7799, 242.61, 243.49, 5254340
11/03/23, 245.12, 245.32, 242.26, 243.60, 5030010
11/02/23, 239.91, 243.25, 239.20, 243.25, 6286743
11/01/23, 236.14, 239.04, 235.68, 238.58, 4996404
10/31/23, 233.57, 235.7199, 232.99, 235.10, 4828403
10/30/23, 232.19, 233.38, 230.03, 233.08, 5170329
10/27/23, 231.17, 231.39, 228.03, 229.27, 5540934
10/26/23, 234.57, 235.605, 230.36, 231.28, 6414495
10/25/23, 232.25, 238.48, 231.29, 236.85, 10365340
10/24/23, 232.89, 236.53, 232.89, 234.65, 6844055
10/23/23, 231.36, 234.46, 231.28, 231.53, 5071710
10/20/23, 234.13, 235.77, 232.64, 233.38, 5748421
10/19/23, 237.47, 237.92, 233.405, 233.81, 5927439
10/18/23, 239.96, 240.83, 236.99, 237.47, 9528487
10/17/23, 239.63, 241.48, 238.29, 241.20, 4527629
10/16/23, 239.00, 240.71, 238.33, 240.07, 6227475
10/13/23, 236.39, 238.65, 236.23, 237.67, 4966925
10/12/23, 236.71, 237.73, 234.89, 236.78, 4472920
10/11/23, 237.55, 238.505, 234.89, 235.68, 4760890
10/10/23, 234.90, 238.22, 234.28, 236.60, 4644223
10/09/23, 232.80, 235.17, 231.70, 234.44, 5372332
10/06/23, 233.17, 236.59, 232.75, 235.04, 6401280
10/05/23, 230.41, 234.19, 230.22, 233.48, 6126433
10/04/23, 229.48, 231.70, 228.88, 231.22, 5430925
10/03/23, 230.47, 231.75, 227.78, 228.81, 5585744
10/02/23, 229.24, 231.37, 228.77, 231.27, 5175345
09/29/23, 232.84, 233.03, 229.65, 230.01, 6045177
09/28/23, 230.67, 232.535, 229.67, 231.66, 4203886
09/27/23, 230.26, 230.68, 227.92, 229.50, 6006676
09/26/23, 231.93, 232.67, 229.60, 229.65, 6193243
09/25/23, 235.38, 235.47, 232.21, 233.36, 5921753
09/22/23, 236.75, 237.79, 234.88, 235.08, 5935586
09/21/23, 240.77, 240.78, 236.27, 236.61, 6881943
09/20/23, 243.63, 244.53, 241.67, 241.86, 5756898
09/19/23, 245.00, 245.12, 241.46, 243.56, 4709207
09/18/23, 240.94, 245.23, 240.77, 244.66, 4771567
09/15/23, 241.90, 244.10, 240.03, 241.07, 13077930
09/14/23, 245.00, 245.54, 238.75, 241.50, 11999980
09/13/23, 247.15, 250.06, 246.61, 247.83, 5657025
09/12/23, 246.94, 247.76, 246.01, 247.30, 3499561
09/11/23, 247.33, 248.36, 246.27, 247.22, 2995835
09/08/23, 247.79, 248.14, 246.44, 247.29, 3309819
09/07/23, 245.50, 247.40, 245.1114, 247.14, 4008017
09/06/23, 245.42, 246.66, 244.21, 246.16, 4520355
09/05/23, 248.35, 248.69, 245.20, 245.34, 4459645
09/01/23, 247.47, 248.87, 246.77, 248.11, 4112905
08/31/23, 245.59, 248.02, 245.45, 245.68, 5532610
08/30/23, 246.42, 248.23, 246.05, 246.23, 4573291
08/29/23, 243.50, 245.83, 243.40, 245.34, 3975738
08/28/23, 243.01, 245.23, 242.60, 243.83, 3741458
08/25/23, 241.38, 243.41, 240.21, 242.57, 3541533
08/24/23, 242.25, 243.56, 239.36, 239.47, 4570869
08/23/23, 241.32, 242.54, 240.72, 242.30, 4947728
08/22/23, 240.00, 241.43, 238.67, 240.57, 3848688
08/21/23, 239.38, 240.53, 237.755, 239.46, 3573630
08/18/23, 235.58, 239.05, 235.30, 238.17, 4344962
08/17/23, 240.00, 240.38, 236.49, 237.37, 4177578
08/16/23, 236.53, 241.065, 236.0162, 239.29, 3218574
08/15/23, 242.01, 242.67, 239.35, 239.83, 3770078
08/14/23, 240.72, 243.33, 240.26, 242.90, 4351136
08/11/23, 240.00, 240.72, 238.415, 240.04, 3607104
08/10/23, 240.62, 243.95, 240.09, 240.16, 4778017
08/09/23, 240.50, 241.97, 239.49, 239.76, 4055027
08/08/23, 240.42, 241.36, 237.39, 239.29, 5080585
08/07/23, 239.22, 242.18, 239.21, 241.51, 5649780
08/04/23, 238.00, 241.91, 237.84, 238.99, 5169670
08/03/23, 236.00, 239.05, 235.245, 238.76, 5034095
08/02/23, 238.63, 238.79, 236.79, 237.56, 4868402
08/01/23, 237.14, 240.73, 237.00, 239.78, 4629291
07/31/23, 236.00, 238.42, 236.00, 237.73, 4799690
07/28/23, 234.58, 235.88, 233.71, 235.75, 6795307
07/27/23, 237.42, 238.66, 232.96, 234.44, 8160062
07/26/23, 231.415, 238.85, 227.68, 237.10, 7551396
07/25/23, 240.02, 240.80, 238.56, 238.69, 4997534
07/24/23, 239.68, 241.275, 238.19, 240.74, 6009950
07/21/23, 239.74, 240.345, 238.73, 239.25, 5427353
07/20/23, 241.16, 241.61, 239.07, 239.62, 4694950
07/19/23, 241.25, 242.59, 240.12, 241.42, 4835518
07/18/23, 243.10, 243.18, 237.68, 240.77, 7674704
07/17/23, 243.11, 245.37, 243.00, 243.99, 4328605
07/14/23, 244.73, 244.74, 241.96, 243.16, 4941178
07/13/23, 243.79, 244.265, 243.15, 243.31, 5819609
07/12/23, 241.55, 243.95, 241.23, 242.21, 6116018
07/11/23, 238.81, 240.70, 238.12, 240.55, 3857069
07/10/23, 237.01, 239.0957, 236.50, 238.16, 4858862
07/07/23, 236.73, 238.44, 236.13, 236.45, 5729515
07/06/23, 238.27, 239.60, 236.69, 238.88, 6442089
07/05/23, 234.41, 240.00, 233.9908, 239.45, 7601399
07/03/23, 237.00, 238.40, 235.41, 237.97, 3087351
06/30/23, 236.27, 238.28, 235.95, 237.48, 6879444
06/29/23, 228.79, 234.70, 228.601, 234.32, 7118889
06/28/23, 227.50, 228.06, 226.02, 227.96, 5324532
06/27/23, 227.48, 228.61, 226.52, 227.34, 4628474
06/26/23, 229.44, 230.10, 226.20, 226.30, 5165372
06/23/23, 227.22, 229.98, 226.39, 229.55, 5424352
06/22/23, 226.36, 228.93, 225.50, 228.39, 6275806
06/21/23, 226.12, 228.63, 224.98, 227.25, 7032143
06/20/23, 227.00, 229.5675, 226.18, 226.47, 12312630
06/16/23, 226.45, 229.7995, 226.08, 228.91, 13628900
06/15/23, 222.02, 227.11, 221.37, 226.17, 12533970
06/14/23, 223.74, 225.47, 222.58, 223.44, 9160723
06/13/23, 225.62, 227.15, 222.63, 223.40, 6868741
06/12/23, 224.41, 226.45, 223.63, 226.17, 8621521
06/09/23, 223.64, 225.18, 222.76, 223.56, 6385287
06/08/23, 225.09, 225.135, 222.41, 223.05, 6250073
06/07/23, 227.00, 227.55, 221.02, 225.27, 8517188
06/06/23, 226.69, 229.25, 226.16, 228.22, 6020168
06/05/23, 227.91, 228.33, 225.31, 226.77, 5227853
06/02/23, 228.81, 230.27, 227.42, 228.79, 5897069
06/01/23, 222.73, 226.71, 222.425, 226.50, 7003563
05/31/23, 219.96, 221.53, 216.14, 221.03, 20460619
05/30/23, 225.01, 225.47, 219.75, 221.64, 6916013
05/26/23, 223.82, 226.21, 223.34, 225.01, 5067460
05/25/23, 222.45, 224.69, 220.49, 223.38, 6827756
05/24/23, 222.55, 223.10, 220.03, 222.25, 6730750
05/23/23, 229.27, 229.49, 223.66, 224.58, 8537241
